budget,id,original_language,popularity,revenue,runtime,status,title,vote_average,vote_count,genre,release_date,production_country
25000000,132363,en,32.105328,115922175,132,Released,The Butler,7.2,1101,Comedy,2013-08-16,united_state
20000000,9472,en,41.156217,167722310,92,Released,DodgeBall: A True Underdog Story,6.2,981,Comedy,2004-06-18,germany
30000000,2907,en,37.179547,191502426,99,Released,The Addams Family,6.7,848,Thriller,1991-11-22,united_state
30000000,9273,en,34.391792,212385533,90,Released,Ace Ventura: When Nature Calls,6.1,1099,Crime,1995-11-10,united_state
37000000,9880,en,40.176265,165335153,115,Released,The Princess Diaries,6.5,1023,Comedy,2001-08-03,united_state
26000000,2925,en,10.704596,116400000,102,Released,The First Wives Club,6.5,166,Comedy,1996-09-20,united_state
33000000,807,en,79.579532,327311859,127,Released,Se7en,8.1,5765,Crime,1995-09-22,united_state
30000000,17654,en,63.13678,210819611,112,Released,District 9,7.3,3382,Science fiction,2009-08-05,united_state
30000000,11836,en,27.870755,140161792,87,Released,The SpongeBob SquarePants Movie,6.7,574,Animation,2004-11-14,united_state
25000000,322,en,31.242999,156822020,138,Released,Mystic River,7.6,1422,Thriller,2003-10-07,united_state
30000000,70,en,70.456012,216763646,132,Released,Million Dollar Baby,7.7,2439,Comedy,2004-12-15,united_state
80000000,9535,en,29.415229,176885658,103,Released,Analyze This,6.4,503,Comedy,1999-03-05, australia
29000000,11036,en,55.109138,115603229,123,Released,The Notebook,7.7,3067,Romance,2004-06-25,united_state
30000000,6557,en,30.695228,160259319,111,Released,27 Dresses,6.1,978,Comedy,2008-01-10,united_state
35000000,18126,en,13.788422,155545279,102,Released,Hannah Montana: The Movie,6,449,Comedy,2009-04-10,united_state
30,16340,it,4.590277,103,78,Released,Rugrats in Paris: The Movie,6,100,Advanture,2000-09-14,germany
30000000,10333,en,3.845231,74787599,132,Released,The Prince of Tides,5.9,56,Comedy,1991-12-25,united_state
30000000,4476,en,26.952727,160638883,133,Released,Legends of the Fall,7.2,619,Advanture,1994-12-16,united_state
25000000,22947,en,33.704181,163670000,109,Released,Up in the Air,6.7,1205,Comedy,2009-09-05,united_state
30000000,2755,en,19.925026,105834556,125,Released,About Schmidt,6.7,362,Comedy,2002-12-13,united_state
35000000,82654,en,43.742241,116980662,97,Released,Warm Bodies,6.4,2652,Thriller,2013-01-31,canada
30000000,59967,en,46.377628,47042000,118,Released,Looper,6.6,4697,Action,2012-09-26,china
0,16300,en,9.166658,0,87,Released,Down to Earth,4.9,95,Science fiction,2001-02-16,united_state
30000000,9598,en,34.36645,254134910,89,Released,Babe,6,733,Science fiction,1995-07-18, australia
30000000,82696,en,12.967137,114281051,100,Released,Hope Springs,5.8,284,Comedy,2012-08-07,united_state
30000000,9870,en,50.670253,105173115,111,Released,Forgetting Sarah Marshall,6.4,1172,Comedy,2008-04-17,united_state
45000000,8292,en,24.694551,92374674,109,Released,Four Brothers,6.7,607,Action,2005-08-11,united_state
30000000,8780,en,11.409124,63833449,99,Released,Baby Mama,5.8,205,Comedy,2008-04-23,united_state
0,9715,en,7.922716,0,114,Released,Hope Floats,5.8,81,Comedy,1998-05-29,united_state
30000000,10521,en,33.385429,114663461,89,Released,Bride Wars,5.9,856,Comedy,2009-01-09,united_state
19000000,10762,en,8.584398,69631118,95,Released,Without a Paddle,5.3,214,Action,2004-08-20,united_state
37000000,10096,en,41.569541,96455697,98,Released,13 Going on 30,6.3,1204,Comedy,2004-04-13,united_state
30000000,59436,en,43.753585,151119219,94,Released,Midnight in Paris,7.4,1990,Science fiction,2011-05-11,spain
0,227783,en,18.568021,0,85,Released,The Nut Job,5.5,319,Animation,2014-01-17,canada
53000000,4133,en,28.350529,83282296,124,Released,Blow,7.4,1317,Crime,2001-04-04,united_state
80000000,10207,en,10.81051,118880016,131,Released,Message in a Bottle,5.8,196,Romance,1999-02-22,united_state
30000000,172,en,19.578249,70200000,107,Released,Star Trek V: The Final Frontier,5.6,376,Science fiction,1989-06-09,united_state
30000000,21972,en,5.73667,0,99,Released,Like Mike,5.7,100,Comedy,2002-07-03,united_state
30000000,36593,en,28.624038,51132598,83,Released,The Naked Gun 33?: The Final Insult,6.3,521,Comedy,1994-03-18,united_state
30000000,707,en,27.230493,152427960,131,Released,A View to a Kill,6,506,Advanture,1985-05-24,france
30000000,533,en,30.380747,192452832,85,Released,The Curse of the Were-Rabbit,6.8,643,Advanture,2005-09-04,united_kingdom
30000000,6023,en,29.489274,156835339,126,Released,P.S. I Love You,6.9,977,Comedy,2007-11-15,united_state
30000000,6439,en,8.058109,93772522,102,Released,Racing Stripes,5.1,123,Comedy,2005-01-06,united_state
30000000,4347,en,33.369305,129266061,123,Released,Atonement,7.4,1049,Comedy,2007-08-29,united_kingdom
30000000,37056,en,16.52083,0,105,Released,Letters to Juliet,6.6,796,Comedy,2010-05-14,united_state
30000000,4105,en,11.19602,45892212,125,Released,Black Rain,6.2,243,Action,1989-09-22,united_state
30000000,76489,en,14.585968,54819301,92,Released,The Three Stooges,4.9,140,Comedy,2012-04-13,united_state
40000000,3933,en,43.571612,117195061,77,Released,Corpse Bride,7.2,1894,Romance,2005-09-09,united_state
0,9918,en,8.305085,42647449,118,Released,Glory Road,7.2,144,Comedy,2006-01-13,united_state
30000000,273481,en,55.424027,84025816,121,Released,Sicario,7.2,2416,Action,2015-09-17,united_state
30000000,307081,en,65.364452,91709827,123,Released,Southpaw,7.3,2067,Action,2015-06-15,united_state
30000000,16871,en,45.083509,90810892,99,Released,Drag Me to Hell,6.2,966,Thriller,2009-03-15,united_state
25000000,293863,en,82.052056,65663276,112,Released,The Age of Adaline,7.4,1990,Science fiction,2015-04-16,united_state
0,13156,en,15.011624,0,111,Released,Secondhand Lions,6.9,260,Comedy,2003-09-19,united_state
30000000,41233,en,25.060342,159291809,107,Released,Step Up 3D,6.6,582,Comedy,2010-08-04,united_state
25000000,9266,en,11.42943,51842679,104,Released,Blue Crush,5.6,159,Advanture,2002-08-08,germany
30000000,1262,en,32.26789,53653224,113,Released,Stranger Than Fiction,7.1,721,Comedy,2006-09-09,united_state
30000000,4513,en,33.394082,75505973,113,Released,30 Days of Night,6.2,767,Thriller,2007-10-17,new_zealand
30000000,22970,en,73.987775,66486080,95,Released,The Cabin in the Woods,6.5,2263,Thriller,2012-04-12,united_state
30000000,7278,en,10.608998,84646831,84,Released,Meet the Spartans,3.7,359,Comedy,2008-01-24,united_state
30000000,9013,en,12.821329,38413606,126,Released,Midnight Run,7.2,238,Advanture,1988-07-20,united_state
27000000,865,en,30.131498,38122105,101,Released,The Running Man,6.4,703,Action,1987-11-13,united_state
25000000,10776,en,12.113235,38748395,94,Released,Little Shop of Horrors,6.6,384,Thriller,1986-12-19,united_state
30000000,50456,en,31.191975,63782078,111,Released,Hanna,6.5,1263,Action,2011-04-07,germany
30000000,9823,en,11.916389,51376861,95,Released,Mortal Kombat: Annihilation,3.8,221,Action,1997-11-21,united_state
30000000,59861,en,20.355458,36160375,98,Released,Larry Crowne,5.7,359,Comedy,2011-06-30,united_state
30000000,133805,en,63.848541,82394288,100,Released,Carrie,5.8,1463,Comedy,2013-10-16,united_state
30000000,12763,en,8.999675,34742066,108,Released,Take the Lead,6.6,162,others,2006-03-17,united_state
30000000,9766,en,9.278361,41480851,125,Released,Gridiron Gang,6.5,206,Action,2006-09-15,united_state
45000000,14034,en,7.185212,0,94,Released,What's the Worst That Could Happen?,5.1,66,Action,2001-05-31,united_state
30000000,12244,en,55.806402,48428063,79,Released,9,6.6,1262,Action,2009-08-19,united_state
30000000,109421,en,48.237797,63372757,106,Released,Side Effects,6.4,1323,Thriller,2013-02-07,united_state
0,11137,en,17.943945,0,111,Released,The Prince & Me,5.9,278,Comedy,2004-03-28,czech republic
30000000,51162,en,19.143721,14460000,63,Released,Winnie the Pooh,6.8,258,Animation,2011-04-13,united_state
19000000,10152,en,15.67747,39267515,85,Released,Dumb and Dumberer: When Harry Met Lloyd,4.1,210,Comedy,2003-06-13,united_state
30000000,9452,en,4.52363,29202884,108,Released,Bulworth,6.3,66,Comedy,1998-05-15,united_state
0,239566,en,13.064264,31911598,139,Released,Get on Up,6.4,158,Comedy,2014-08-01,united_state
0,53113,en,2.644427,0,127,Released,One True Thing,6.2,27,Comedy,1998-09-18,united_state
30000000,9271,en,5.301589,24048000,106,Released,Virtuosity,5.4,163,Action,1995-08-04,united_state
0,4474,en,20.252143,60896147,95,Released,My Super Ex-Girlfriend,4.8,442,Science fiction,2006-06-20,united_state
30000000,184346,en,29.359201,0,118,Released,Deliver Us from Evil,5.9,690,Thriller,2014-07-01,united_state
30000000,48340,en,20.063165,108609310,108,Released,Sanctum,5.8,339,Action,2011-02-03,united_state
35000000,14846,en,6.246199,22034832,111,Released,Little Black Book,5.2,112,Comedy,2004-08-06,united_state
30000000,72207,en,27.71063,53909751,124,Released,The Five-Year Engagement,5.7,457,Comedy,2012-04-27,united_state
30000000,16232,en,2.850896,21800302,104,Released,Mr. 3000,5,66,Comedy,2004-06-15,united_state
30000000,43539,en,34.421696,51148651,133,Released,The Next Three Days,6.9,905,Romance,2010-11-18,united_state
30000000,9920,en,15.89534,31070211,87,Released,Ultraviolet,4.8,458,Science fiction,2006-03-03,united_state
30000000,8978,en,18.706504,35294470,109,Released,Assault on Precinct 13,6,311,Thriller,2005-01-19,united_state
30000000,11702,en,9.607391,19204929,87,Released,The Replacement Killers,6,127,Action,1998-02-06,united_state
25000000,18550,en,2.77255,17193231,98,Released,Fled,5.2,47,Action,1996-07-19,united_state
0,8869,en,17.834976,0,99,Released,Eight Legged Freaks,5.4,295,Action,2002-07-17, australia
30000000,43347,en,20.236951,102820008,112,Released,Love & Other Drugs,6.6,1233,Comedy,2010-11-22,united_state
30000000,3489,en,16.883429,16930884,108,Released,88 Minutes,5.7,313,Crime,2007-02-14,united_state
35000000,9701,en,12.779201,25224242,126,Released,North Country,6.8,125,Comedy,2005-02-12,united_state
40000000,2122,en,14.729386,26155781,98,Released,The Whole Ten Yards,5.5,278,Comedy,2004-04-07,united_state
26000000,37707,en,23.227877,0,104,Released,Splice,5.5,671,Thriller,2009-10-06,canada
37000000,10658,en,11.374306,37962774,110,Released,Howard the Duck,5.1,221,Comedy,1986-08-01,united_state
30000000,13150,en,10.703602,31148328,130,Released,Pride and Glory,6.3,240,Thriller,2008-09-09,united_state
30000000,9042,en,10.756266,15007991,97,Released,The Cave,5.1,202,Action,2005-08-25,germany
30000000,17813,en,4.352422,15368897,96,Released,Alex & Emma,5,68,Comedy,2003-06-16,united_state
30000000,11208,en,9.301562,13001257,114,Released,Wicker Park,6.7,157,Comedy,2004-09-03,united_state
17000000,58151,en,18.27083,24922237,106,Released,Fright Night,6,603,Thriller,2011-08-18,united_kingdom
30000000,11400,en,19.106154,30536013,135,Released,The New World,6.4,330,Comedy,2005-12-25,united_state
30000000,10350,en,5.259585,0,100,Released,Wing Commander,4,72,Action,1999-03-11,luxembourg
0,28902,en,3.226243,0,100,Released,In Dreams,5.4,44,Comedy,1999-01-15,united_state
100000000,14164,en,21.677732,0,85,Released,Dragonball Evolution,2.9,462,Action,2009-04-01,united_state
30000000,76640,en,43.882857,0,107,Released,The Last Stand,5.7,1266,Action,2013-01-12,united_state
25000000,11058,en,12.10235,30114487,102,Released,Godsend,4.7,114,Comedy,2004-04-30,canada
23000000,14844,en,3.362045,12,111,Released,Chasing Liberty,6.1,152,Comedy,2004-01-09,united_kingdom
30000000,57089,en,10.694417,13521829,86,Released,Hoodwinked Too! Hood VS. Evil,4.8,131,Comedy,2011-04-29,united_state
30000000,1947,en,6.353971,18618284,108,Released,An Unfinished Life,6.7,161,Comedy,2005-09-09,united_state
30000000,8054,en,37.181019,64352607,123,Released,The Imaginarium of Doctor Parnassus,6.3,869,Advanture,2009-10-01,canada
30000000,46829,en,4.952735,8454301,134,Released,Barney's Version,7.2,129,Comedy,2010-10-26,canada
30000000,146238,en,22.975918,62616646,91,Released,Runner Runner,5.5,543,Crime,2013-09-24,united_state
30000000,9989,en,8.359599,18195610,108,Released,Antitrust,5.8,153,Action,2001-01-12,canada
18000000,9665,en,16.102271,26828365,122,Released,Glory,7.4,383,others,1989-12-15,united_state
30000000,311,en,49.336397,0,229,Released,Once Upon a Time in America,8.2,1069,Comedy,1984-02-16,united_state
0,102362,en,29.647844,18074539,118,Released,Dead Man Down,5.9,638,Thriller,2013-03-08,united_state
0,11162,en,12.467267,0,138,Released,The Merchant of Venice,6.7,144,Comedy,2004-09-03,united_kingdom
0,6016,en,2.774811,0,108,Released,The Good Thief,6,31,Crime,2003-04-03,canada
0,17186,en,3.71305,3102550,80,Released,Supercross,5.4,29,Action,2005-08-16,united_state
30000000,13967,en,8.386432,35078241,92,Released,Miss Potter,6.3,141,Comedy,2006-12-03,united_kingdom
0,2008,zh,3.866026,0,98,Released,The Promise,5,29,Science fiction,2005-12-15,china
21000000,9053,en,12.790408,480314,87,Released,DOA: Dead or Alive,5,205,Advanture,2006-09-07,germany
30000000,4512,en,35.53352,14711793,160,Released,The Assassination of Jesse James by the Coward Robert Ford,7,776,Action,2007-09-02,canada
30000000,76349,zh,4.065212,108348,125,Released,1911,5,41,Advanture,2011-07-03,china
0,31203,fr,20.362025,0,91,Released,Little Nicholas,5.9,306,Comedy,2009-09-30, belgium
30000000,265208,en,48.0343,0,92,Released,Wild Card,5.4,656,Thriller,2015-01-14,united_state
30000000,45610,en,13.268936,2527904,129,Released,Machine Gun Preacher,6.4,286,Action,2011-09-23,united_state
0,50135,de,8.010046,0,93,Released,Animals United,5.5,90,Animation,2010-10-07,germany
30000000,1874,en,12.257654,0,140,Released,Goodbye Bafana,7,38,others,2007-02-11, belgium
27000000,271331,en,6.036684,0,110,Released,United Passions,3,16,Comedy,2014-06-19,france
30000000,215211,en,10.958697,0,103,Released,Grace of Monaco,5.8,195,Romance,2014-05-14, belgium
30000000,367961,ru,2.625594,0,85,Released,Savva. Heart of the Warrior,6.4,7,Science fiction,2015-11-12,russia
30000000,10955,en,2.981047,0,110,Released,Ripley's Game,6.6,69,Crime,2002-09-02,united_kingdom
19000000,223702,en,66.242737,140752617,83,Released,Sausage Party,5.6,2238,Advanture,2016-07-11,canada
29000000,254470,en,71.496894,287506194,115,Released,Pitch Perfect 2,6.8,1940,Comedy,2015-05-07,united_state
28000000,69,en,35.580032,186438883,136,Released,Walk the Line,7.3,718,Comedy,2005-09-13,germany
30000000,4967,en,8.085872,37036004,127,Released,Keeping the Faith,5.9,159,Comedy,2000-04-14,united_state
29000000,9449,en,10.364582,0,86,Released,The Borrowers,5.8,135,Advanture,1997-12-05,united_kingdom
0,11499,en,16.87784,0,122,Released,Frost/Nixon,7.2,328,Comedy,2008-10-15,united_state
30000000,4912,en,18.165957,33013805,113,Released,Confessions of a Dangerous Mind,6.6,275,Comedy,2002-12-30,united_state
29000000,12771,en,8.93941,16930185,100,Released,Serving Sara,5,85,Comedy,2002-08-20,germany
29000000,323676,en,20.55509,78636257,91,Released,The Boss,5.5,431,Comedy,2016-04-07,united_state
0,12506,en,3.735723,0,157,Released,Cry Freedom,6.9,51,Comedy,1987-11-05,united_kingdom
0,24071,en,4.310168,0,112,Released,Mumford,6.3,26,Comedy,1999-09-24,united_state
12000000,11249,en,12.653831,24829644,87,Released,Seed of Chucky,4.9,287,Comedy,2004-11-11,romania
29000000,9667,en,24.240361,21126225,103,Released,The Jacket,6.8,455,Comedy,2005-03-04,germany
28000000,812,en,92.982009,504050219,90,Released,Aladdin,7.4,3416,Animation,1992-11-25,united_state
28000000,277216,en,61.76233,201634991,147,Released,Straight Outta Compton,7.7,1355,Comedy,2015-08-13,united_state
28000000,87,en,66.976776,333000000,118,Released,Indiana Jones and the Temple of Doom,7.1,2781,Advanture,1984-05-23,united_state
30000000,14444,en,7.981116,100491683,79,Released,The Rugrats Movie,5.7,147,Animation,1998-11-20,united_state
60000000,2043,en,21.252797,105178561,104,Released,Along Came a Spider,6.1,400,Crime,2001-04-06,canada
29000000,315664,en,19.237254,48902953,110,Released,Florence Foster Jenkins,6.6,392,Comedy,2016-05-06,united_kingdom
29000000,1428,en,27.555646,98185582,102,Released,Once Upon a Time in Mexico,6.2,594,Action,2003-09-11,united_state
28000000,562,en,66.169628,140767956,131,Released,Die Hard,7.5,3948,Action,1988-07-15,united_state
28000000,15373,en,24.917665,92380927,99,Released,Role Models,6.4,564,Comedy,2008-02-03,united_state
28000000,318846,en,57.518472,133346506,130,Released,The Big Short,7.3,2607,Comedy,2015-12-11,united_state
0,26320,en,11.870161,0,120,Released,Taking Woodstock,6.2,127,others,2009-09-03,united_state
28000000,14292,en,7.534003,64445708,135,Released,Miracle,7,159,Comedy,2004-02-06,united_state
28000000,924,en,44.529429,102356381,101,Released,Dawn of the Dead,6.8,1016,Science fiction,2004-03-19,united_state
35000000,2018,en,14.949395,94728529,103,Released,The Wedding Planner,5.5,427,Comedy,2001-01-26,united_state
30000000,192577,ja,14.726338,17137302,115,Released,Space Pirate Captain Harlock,6.5,356,Animation,2013-09-07,japan
21000000,9428,en,24.13081,71441250,110,Released,The Royal Tenenbaums,7.4,1286,Comedy,2001-10-05,united_state
30000000,2832,en,45.915165,90259536,90,Released,Identity,7.1,1061,others,2003-04-25,united_state
28000000,137093,en,28.043508,134402450,105,Released,Last Vegas,6.4,799,Comedy,2013-10-31,united_state
28000000,699,en,26.090746,195312802,127,Released,For Your Eyes Only,6.3,490,Advanture,1981-06-23,united_kingdom
28000000,9778,en,14.530803,77516304,90,Released,Serendipity,6.6,521,Comedy,2001-10-05,united_state
27000000,8831,en,13.308127,101646581,99,Released,Timecop,5.5,282,Thriller,1994-09-15,japan
